booking_id,booking_date,flight_key,passenger_key,airline_key,route_key,raw_passenger_id,raw_flight_id,booking_status,is_confirmed,is_cancelled,is_pending,is_invalid,is_unknown,is_unresolved_flight,is_unresolved_passenger,gross_payment_amount,realized_revenue,payment_record_count,valid_payment_count,has_valid_payment
B1778,2025-08-01 11:37:36.952,744,396,1,29,P1383,6F161,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1779,2026-02-01 11:37:36.952,780,709,1,11,P1689,6F153,PENDING,0,0,1,0,0,0,0,8876.97,0.0,1,1,1
B1780,2026-02-10 11:37:36.952,793,606,1,23,P1588,6F225,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1781,2026-02-09 11:37:36.952,783,720,2,5,P1699,AI191,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1782,2025-08-18 11:37:36.952,776,523,2,7,P1506,AI218,CONFIRMED,1,0,0,0,0,0,0,4755.95,4755.95,1,1,1
B1783,2025-09-28 11:37:36.952,784,-1,1,20,P1991,6F267,PENDING,0,0,1,0,0,0,1,8201.65,0.0,1,1,1
B1784,2025-08-20 11:37:36.952,799,543,4,22,P1526,UK125,CANCELLED,0,1,0,0,0,0,0,1577.5,0.0,1,1,1
B1785,2025-08-19 11:37:36.952,779,828,1,12,P1803,6F208,PENDING,0,0,1,0,0,0,0,2489.15,0.0,1,1,1
B1786,2026-02-12 11:37:36.952,774,858,1,17,P1830,6F119,CANCELLED,0,1,0,0,0,0,0,14801.3,0.0,1,1,1
B1787,2025-07-11 11:37:36.952,797,336,2,21,P1324,AI063,CONFIRMED,1,0,0,0,0,0,0,13330.68,13330.68,3,3,1
B1788,2025-06-05 11:37:36.952,756,222,4,18,P1213,UK016,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1789,2026-01-13 11:37:36.952,759,216,1,24,P1207,6F048,CANCELLED,0,1,0,0,0,0,0,11758.27,0.0,1,1,1
B1790,2025-04-23 11:37:36.952,770,176,1,15,P1168,6F266,CANCELLED,0,1,0,0,0,0,0,4971.8,0.0,2,2,1
B1791,2026-02-24 11:37:36.952,801,341,2,3,P1329,AI167,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1792,2026-01-17 11:37:36.952,765,291,1,1,P1279,6F165,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1793,2025-11-25 11:37:36.952,768,1012,3,24,P1977,SJ104,CONFIRMED,1,0,0,0,0,0,0,12515.25,12515.25,1,1,1
B1794,2025-06-26 11:37:36.952,802,316,4,1,P1304,UK160,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1795,2026-03-21 11:37:36.952,802,153,4,1,P1145,UK160,PENDING,0,0,1,0,0,0,0,11714.65,0.0,1,1,1
B1796,2025-11-28 11:37:36.952,804,798,3,7,P1774,SJ230,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1797,2025-06-03 11:37:36.952,769,532,2,13,P1515,AI042,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1798,2025-05-16 11:37:36.952,773,91,4,4,P1089,UK197,CONFIRMED,1,0,0,0,0,0,0,14793.78,14793.78,2,1,1
B1799,2026-02-05 11:37:36.952,767,468,2,23,P1452,AI107,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1800,2025-08-22 11:37:36.952,791,61,3,11,P1059,SJ128,PENDING,0,0,1,0,0,0,0,4478.56,0.0,1,1,1
B1801,2026-04-14 11:37:36.952,809,322,1,25,P1310,6F121,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1802,2025-06-30 11:37:36.952,789,544,2,28,P1527,AI111,INVALID,0,0,0,1,0,0,0,2072.55,0.0,1,1,1
B1803,2026-02-21 11:37:36.952,806,236,3,13,P1226,SJ137,CONFIRMED,1,0,0,0,0,0,0,5663.2,5663.2,1,1,1
B1804,2025-11-12 11:37:36.952,800,490,2,16,P1473,AI232,CONFIRMED,1,0,0,0,0,0,0,9496.04,9496.04,1,1,1
B1805,2025-10-26 11:37:36.952,782,1012,3,1,P1977,SJ113,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,1,0,0
B1806,2025-08-02 11:37:36.952,781,557,2,21,P1540,AI117,CANCELLED,0,1,0,0,0,0,0,14488.78,0.0,1,1,1
B1807,2025-06-28 11:37:36.952,785,682,1,13,P1662,6F185,CANCELLED,0,1,0,0,0,0,0,1759.8,0.0,1,1,1
B1808,2026-01-26 11:37:36.952,816,780,2,26,P1756,AI194,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1809,2026-04-09 11:37:36.952,788,-1,4,30,P1781,UK045,PENDING,0,0,1,0,0,0,1,2114.98,0.0,1,1,1
B1810,2026-03-20 11:37:36.952,823,80,1,25,P1078,6F228,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1811,2026-04-04 11:37:36.952,818,448,3,7,P1432,SJ190,CANCELLED,0,1,0,0,0,0,0,9625.29,0.0,1,1,1
B1812,2026-01-06 11:37:36.952,790,825,2,12,P1800,AI156,CANCELLED,0,1,0,0,0,0,0,1736.99,0.0,1,1,1
B1813,2025-04-21 11:37:36.952,792,160,2,30,P1152,AI104,INVALID,0,0,0,1,0,0,0,0.0,0.0,0,0,0
B1814,2025-06-22 11:37:36.952,824,813,4,24,P1788,UK033,CONFIRMED,1,0,0,0,0,0,0,9940.19,9940.19,2,2,1
B1815,2025-05-01 11:37:36.952,796,413,4,10,P1400,UK137,PENDING,0,0,1,0,0,0,0,6355.84,0.0,2,2,1
B1816,2025-06-21 11:37:36.952,810,290,4,24,P1278,UK214,PENDING,0,0,1,0,0,0,0,4762.94,0.0,2,1,1
B1817,2025-06-07 11:37:36.952,794,58,1,19,P1056,6F033,PENDING,0,0,1,0,0,0,0,19018.62,0.0,2,2,1
B1818,2025-11-07 11:37:36.952,786,1011,2,13,P1976,AI114,CONFIRMED,1,0,0,0,0,0,0,4317.72,4317.72,1,1,1
B1819,2026-01-19 11:37:36.952,813,194,2,12,P1185,AI017,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1820,2025-12-01 11:37:36.952,795,410,1,28,P1397,6F244,PENDING,0,0,1,0,0,0,0,22474.87,0.0,2,2,1
B1821,2025-11-27 11:37:36.952,829,622,1,26,P1604,6F160,PENDING,0,0,1,0,0,0,0,5390.05,0.0,3,1,1
B1822,2026-01-05 11:37:36.952,808,812,1,11,P1787,6F088,CANCELLED,0,1,0,0,0,0,0,7545.61,0.0,1,1,1
B1823,2025-11-26 11:37:36.952,787,165,1,16,P1157,6F155,CANCELLED,0,1,0,0,0,0,0,7854.23,0.0,1,1,1
B1824,2026-04-15 11:37:36.952,817,811,2,20,P1786,AI095,PENDING,0,0,1,0,0,0,0,10599.9,0.0,1,1,1
B1825,2025-05-17 11:37:36.952,819,712,1,25,P1692,6F139,PENDING,0,0,1,0,0,0,0,5950.28,0.0,1,1,1
B1826,2025-07-11 11:37:36.952,838,371,1,10,P1358,6F101,CANCELLED,0,1,0,0,0,0,0,5128.12,0.0,1,1,1
B1827,2025-06-23 11:37:36.952,833,455,2,23,P1439,AI054,PENDING,0,0,1,0,0,0,0,26463.98,0.0,2,2,1
B1828,2025-05-18 11:37:36.952,837,606,3,30,P1588,SJ094,CANCELLED,0,1,0,0,0,0,0,9418.44,0.0,1,1,1
B1829,2026-01-15 11:37:36.952,815,481,1,1,P1465,6F217,CANCELLED,0,1,0,0,0,0,0,4847.06,0.0,1,1,1
B1830,2026-04-15 11:37:36.952,822,682,1,6,P1662,6F100,CANCELLED,0,1,0,0,0,0,0,12651.33,0.0,1,1,1
B1831,2026-02-05 11:37:36.952,807,461,1,26,P1445,6F081,CONFIRMED,1,0,0,0,0,0,0,25995.51,25995.51,2,2,1
B1832,2025-06-17 11:37:36.952,798,773,3,8,P1749,SJ156,CONFIRMED,1,0,0,0,0,0,0,11197.41,11197.41,1,1,1
B1833,2025-06-07 11:37:36.952,811,825,1,16,P1800,6F060,PENDING,0,0,1,0,0,0,0,5872.19,0.0,1,1,1
B1834,2025-08-14 11:37:36.952,803,766,4,25,P1742,UK129,CANCELLED,0,1,0,0,0,0,0,7570.53,0.0,1,1,1
B1835,2026-02-07 11:37:36.952,835,504,4,1,P1487,UK032,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1836,2025-09-23 11:37:36.952,826,546,2,7,P1529,AI166,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1837,2025-10-31 11:37:36.952,805,74,3,24,P1072,SJ056,PENDING,0,0,1,0,0,0,0,39342.91,0.0,3,3,1
B1838,2025-06-12 11:37:36.952,812,961,3,13,P1928,SJ101,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1839,2025-05-09 11:37:36.952,828,960,3,26,P1927,SJ065,PENDING,0,0,1,0,0,0,0,16796.17,0.0,2,2,1
B1840,2025-04-19 11:37:36.952,836,721,3,26,P1700,SJ100,PENDING,0,0,1,0,0,0,0,7085.2,0.0,1,1,1
B1841,2025-10-24 11:37:36.952,821,984,4,13,P1949,UK011,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1842,2026-02-17 11:37:36.952,820,17,1,13,P1016,6F062,PENDING,0,0,1,0,0,0,0,9813.82,0.0,2,2,1
B1843,2025-08-15 11:37:36.952,827,547,3,17,P1530,SJ176,CANCELLED,0,1,0,0,0,0,0,5648.05,0.0,2,2,1
B1844,2025-11-26 11:37:36.952,814,754,1,1,P1730,6F120,CONFIRMED,1,0,0,0,0,0,0,7078.61,7078.61,2,1,1
B1845,2026-03-05 11:37:36.952,846,337,2,25,P1325,AI121,PENDING,0,0,1,0,0,0,0,3147.85,0.0,1,1,1
B1846,2025-08-30 11:37:36.952,842,-1,4,6,P1994,UK072,CONFIRMED,1,0,0,0,0,0,1,8100.01,8100.01,1,1,1
B1847,2026-04-06 11:37:36.952,840,651,2,6,P1631,AI006,CANCELLED,0,1,0,0,0,0,0,10999.02,0.0,1,1,1
B1848,2025-05-19 11:37:36.952,825,630,3,16,P1612,SJ231,CANCELLED,0,1,0,0,0,0,0,6682.0,0.0,2,2,1
B1849,2025-06-24 11:37:36.952,853,563,3,12,P1545,SJ129,INVALID,0,0,0,1,0,0,0,0.0,0.0,0,0,0
B1850,2025-04-21 11:37:36.952,848,613,1,24,P1595,6F110,PENDING,0,0,1,0,0,0,0,22212.88,0.0,2,2,1
B1851,2025-11-26 11:37:36.952,858,953,1,25,P1920,6F231,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1852,2025-08-09 11:37:36.952,852,728,1,5,P1707,6F095,CONFIRMED,1,0,0,0,0,0,0,2491.83,2491.83,1,1,1
B1853,2025-05-05 11:37:36.952,864,869,4,1,P1841,UK054,CONFIRMED,1,0,0,0,0,0,0,8948.88,8948.88,1,1,1
B1854,2025-08-10 11:37:36.952,832,210,3,7,P1201,SJ123,CONFIRMED,1,0,0,0,0,0,0,33343.83,33343.83,4,4,1
B1855,2026-01-04 11:37:36.952,839,356,1,6,P1343,6F006,PENDING,0,0,1,0,0,0,0,21909.6,0.0,2,2,1
B1856,2025-05-04 11:37:36.952,831,880,4,30,P1852,UK226,PENDING,0,0,1,0,0,0,0,25660.08,0.0,2,2,1
B1857,2026-03-07 11:37:36.952,869,539,2,26,P1522,AI065,PENDING,0,0,1,0,0,0,0,17650.92,0.0,2,2,1
B1858,2025-11-25 11:37:36.952,866,-1,1,17,P1858,6F008,UNKNOWN,0,0,0,0,1,0,1,0.0,0.0,0,0,0
B1859,2025-11-11 11:37:36.952,841,412,2,15,P1399,AI195,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1860,2025-08-01 11:37:36.952,862,227,4,19,P1217,UK043,UNKNOWN,0,0,0,0,1,0,0,9531.5,0.0,2,2,1
B1861,2025-10-15 11:37:36.952,859,460,2,13,P1444,AI125,CONFIRMED,1,0,0,0,0,0,0,9044.04,9044.04,1,1,1
B1862,2025-10-05 11:37:36.952,830,788,2,12,P1764,AI089,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1863,2026-02-12 11:37:36.952,834,231,4,9,P1221,UK019,CONFIRMED,1,0,0,0,0,0,0,22928.67,22928.67,2,2,1
B1864,2025-09-27 11:37:36.952,861,395,4,9,P1382,UK078,CANCELLED,0,1,0,0,0,0,0,10081.04,0.0,1,1,1
B1865,2025-07-28 11:37:36.952,845,910,3,11,P1880,SJ009,CANCELLED,0,1,0,0,0,0,0,11740.51,0.0,1,1,1
B1866,2026-01-28 11:37:36.952,875,609,4,16,P1591,UK178,CONFIRMED,1,0,0,0,0,0,0,4987.99,4987.99,1,1,1
B1867,2025-11-23 11:37:36.952,849,7,4,7,P1006,UK018,CONFIRMED,1,0,0,0,0,0,0,8158.17,8158.17,1,1,1
B1868,2026-04-10 11:37:36.952,844,283,3,13,P1271,SJ059,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1869,2026-02-04 11:37:36.952,865,762,4,16,P1738,UK108,CONFIRMED,1,0,0,0,0,0,0,21553.27,21553.27,2,2,1
B1870,2025-04-25 11:37:36.952,882,16,1,9,P1015,6F045,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1871,2025-10-04 11:37:36.952,863,439,2,27,P1423,AI144,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1872,2025-07-09 11:37:36.952,843,540,2,1,P1523,AI244,PENDING,0,0,1,0,0,0,0,14817.12,0.0,3,2,1
B1873,2025-04-25 11:37:36.952,847,827,1,19,P1802,6F265,CONFIRMED,1,0,0,0,0,0,0,32289.57,32289.57,3,3,1
B1874,2026-01-26 11:37:36.952,876,776,1,19,P1752,6F108,CONFIRMED,1,0,0,0,0,0,0,24444.49,24444.49,3,3,1
B1875,2025-06-17 11:37:36.952,873,21,1,26,P1020,6F069,PENDING,0,0,1,0,0,0,0,0.0,0.0,1,0,0
B1876,2025-06-14 11:37:36.952,850,709,1,2,P1689,6F072,CANCELLED,0,1,0,0,0,0,0,11290.32,0.0,1,1,1
B1877,2025-11-09 11:37:36.952,886,972,1,26,P1938,6F096,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1878,2025-12-31 11:37:36.952,857,237,3,19,P1227,SJ233,PENDING,0,0,1,0,0,0,0,14778.71,0.0,1,1,1
B1879,2025-12-03 11:37:36.952,868,809,2,7,P1784,AI203,PENDING,0,0,1,0,0,0,0,4682.98,0.0,1,1,1
B1880,2026-03-08 11:37:36.952,877,299,4,13,P1287,UK147,CONFIRMED,1,0,0,0,0,0,0,11737.0,11737.0,1,1,1
B1881,2025-08-26 11:37:36.952,854,834,4,22,P1808,UK039,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1882,2025-10-17 11:37:36.952,893,139,1,3,P1133,6F216,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1883,2025-11-17 11:37:36.952,888,1019,2,13,P1983,AI214,PENDING,0,0,1,0,0,0,0,7691.33,0.0,2,2,1
B1884,2025-08-31 11:37:36.952,883,294,4,17,P1282,UK025,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1885,2025-08-10 11:37:36.952,870,416,4,1,P1403,UK053,CANCELLED,0,1,0,0,0,0,0,9992.33,0.0,1,1,1
B1886,2026-02-12 11:37:36.952,855,684,1,19,P1664,6F130,INVALID,0,0,0,1,0,0,0,0.0,0.0,0,0,0
B1887,2026-03-09 11:37:36.952,856,67,1,19,P1065,6F247,PENDING,0,0,1,0,0,0,0,9312.51,0.0,1,1,1
B1888,2025-12-25 11:37:36.952,851,668,1,12,P1648,6F159,CANCELLED,0,1,0,0,0,0,0,14913.74,0.0,2,2,1
B1889,2026-02-24 11:37:36.952,871,621,4,11,P1603,UK086,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1890,2025-08-30 11:37:36.952,860,452,1,25,P1436,6F102,PENDING,0,0,1,0,0,0,0,13732.45,0.0,1,1,1
B1891,2026-01-26 11:37:36.952,881,856,4,6,P1828,UK186,CANCELLED,0,1,0,0,0,0,0,4194.57,0.0,2,2,1
B1892,2025-08-24 11:37:36.952,874,967,1,17,P1933,6F032,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1893,2025-08-02 11:37:36.952,897,270,1,22,P1258,6F186,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1894,2026-02-24 11:37:36.952,867,1014,1,7,P1979,6F106,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1895,2025-10-05 11:37:36.952,898,1000,2,19,P1965,AI021,CANCELLED,0,1,0,0,0,0,0,54031.62,0.0,5,5,1
B1896,2025-11-30 11:37:36.952,885,-1,2,2,P1102,AI157,PENDING,0,0,1,0,0,0,1,0.0,0.0,1,0,0
B1897,2025-11-01 11:37:36.952,892,1030,1,21,P1992,6F054,PENDING,0,0,1,0,0,0,0,16995.31,0.0,2,2,1
B1898,2025-10-03 11:37:36.952,878,584,2,4,P1566,AI187,PENDING,0,0,1,0,0,0,0,5718.04,0.0,1,1,1
B1899,2025-09-28 11:37:36.952,906,792,3,24,P1768,SJ124,PENDING,0,0,1,0,0,0,0,3146.15,0.0,1,1,1
B1900,2025-10-06 11:37:36.952,872,102,3,25,P1100,SJ223,CANCELLED,0,1,0,0,0,0,0,1212.98,0.0,1,1,1
B1901,2025-04-25 11:37:36.952,895,206,4,29,P1197,UK103,CONFIRMED,1,0,0,0,0,0,0,10787.49,10787.49,1,1,1
B1902,2026-02-08 11:37:36.952,890,840,3,19,P1812,SJ157,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1903,2025-11-06 11:37:36.952,904,235,1,5,P1225,6F242,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1904,2025-07-01 11:37:36.952,879,976,4,7,P1942,UK213,CONFIRMED,1,0,0,0,0,0,0,5769.34,5769.34,1,1,1
B1905,2026-02-13 11:37:36.952,902,478,3,26,P1462,SJ120,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1906,2025-08-11 11:37:36.952,880,-1,2,20,P1236,AI035,CANCELLED,0,1,0,0,0,0,1,11037.65,0.0,1,1,1
B1907,2026-01-14 11:37:36.952,920,26,1,25,P1025,6F147,CANCELLED,0,1,0,0,0,0,0,5451.44,0.0,1,1,1
B1908,2025-08-09 11:37:36.952,887,126,3,13,P1120,SJ229,CANCELLED,0,1,0,0,0,0,0,10746.85,0.0,2,2,1
B1909,2025-11-14 11:37:36.952,912,941,2,11,P1909,AI230,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1910,2025-06-10 11:37:36.952,884,522,4,7,P1505,UK162,CANCELLED,0,1,0,0,0,0,0,21554.05,0.0,2,2,1
B1911,2025-05-29 11:37:36.952,896,190,2,25,P1181,AI066,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1912,2025-09-09 11:37:36.952,889,731,1,22,P1710,6F205,CANCELLED,0,1,0,0,0,0,0,6279.57,0.0,1,1,1
B1913,2025-05-24 11:37:36.952,914,841,2,14,P1813,AI124,CONFIRMED,1,0,0,0,0,0,0,15295.38,15295.38,2,2,1
B1914,2025-10-19 11:37:36.952,891,790,4,23,P1766,UK114,PENDING,0,0,1,0,0,0,0,5079.38,0.0,1,1,1
B1915,2025-06-03 11:37:36.952,894,653,2,19,P1633,AI231,CANCELLED,0,1,0,0,0,0,0,1162.01,0.0,1,1,1
B1916,2025-10-30 11:37:36.952,899,-1,2,14,P1542,AI113,CONFIRMED,1,0,0,0,0,0,1,3156.86,3156.86,1,1,1
B1917,2025-08-03 11:37:36.952,903,1019,4,15,P1983,UK180,INVALID,0,0,0,1,0,0,0,0.0,0.0,0,0,0
B1918,2025-10-07 11:37:36.952,903,326,4,15,P1314,UK180,CONFIRMED,1,0,0,0,0,0,0,4095.57,4095.57,2,2,1
B1919,2026-03-17 11:37:36.952,922,1027,1,25,P1990,6F080,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1920,2025-05-11 11:37:36.952,917,821,3,20,P1796,SJ095,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1921,2025-04-24 11:37:36.952,907,636,3,9,P1617,SJ115,CANCELLED,0,1,0,0,0,0,0,9627.04,0.0,1,1,1
B1922,2025-05-14 11:37:36.952,909,759,2,8,P1735,AI142,CONFIRMED,1,0,0,0,0,0,0,19566.92,19566.92,2,2,1
B1923,2025-11-28 11:37:36.952,933,284,4,24,P1272,UK169,CANCELLED,0,1,0,0,0,0,0,8467.53,0.0,2,1,1
B1924,2025-05-04 11:37:36.952,931,941,3,14,P1909,SJ041,CANCELLED,0,1,0,0,0,0,0,4739.01,0.0,1,1,1
B1925,2025-04-20 11:37:36.952,919,241,4,23,P1231,UK171,CONFIRMED,1,0,0,0,0,0,0,29535.22,29535.22,3,3,1
B1926,2025-11-27 11:37:36.952,908,435,2,12,P1419,AI081,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1927,2026-01-28 11:37:36.952,925,791,2,29,P1767,AI162,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1928,2026-01-23 11:37:36.952,926,457,3,1,P1441,SJ037,CANCELLED,0,1,0,0,0,0,0,6983.66,0.0,1,1,1
B1929,2025-11-05 11:37:36.952,926,512,3,1,P1495,SJ037,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1930,2025-12-16 11:37:36.952,905,24,4,5,P1023,UK080,PENDING,0,0,1,0,0,0,0,1625.9,0.0,2,1,1
B1931,2025-09-26 11:37:36.952,900,-1,3,17,P1108,SJ031,PENDING,0,0,1,0,0,0,1,10011.51,0.0,1,1,1
B1932,2025-12-28 11:37:36.952,929,723,2,24,P1702,AI199,CANCELLED,0,1,0,0,0,0,0,8636.39,0.0,2,1,1
B1933,2025-05-28 11:37:36.952,915,518,1,6,P1501,6F082,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1934,2026-04-12 11:37:36.952,901,-1,4,28,P1858,UK217,PENDING,0,0,1,0,0,0,1,10978.81,0.0,1,1,1
B1935,2026-04-13 11:37:36.952,911,25,4,25,P1024,UK014,CANCELLED,0,1,0,0,0,0,0,0.0,0.0,0,0,0
B1936,2026-01-11 11:37:36.952,940,195,3,23,P1186,SJ180,CONFIRMED,1,0,0,0,0,0,0,11286.73,11286.73,2,2,1
B1937,2026-02-19 11:37:36.952,913,299,1,20,P1287,6F268,CANCELLED,0,1,0,0,0,0,0,6825.66,0.0,1,1,1
B1938,2026-04-07 11:37:36.952,928,646,4,25,P1627,UK205,CANCELLED,0,1,0,0,0,0,0,12242.79,0.0,1,1,1
B1939,2025-07-22 11:37:36.952,921,350,3,26,P1337,SJ212,PENDING,0,0,1,0,0,0,0,41153.63,0.0,4,4,1
B1940,2025-06-25 11:37:36.952,910,907,4,2,P1877,UK052,CANCELLED,0,1,0,0,0,0,0,18574.85,0.0,2,2,1
B1941,2025-06-13 11:37:36.952,918,946,4,1,P1913,UK230,CANCELLED,0,1,0,0,0,0,0,1551.73,0.0,1,1,1
B1942,2025-07-18 11:37:36.952,942,38,2,17,P1036,AI145,CANCELLED,0,1,0,0,0,0,0,1755.58,0.0,1,1,1
B1943,2026-03-13 11:37:36.952,916,818,3,13,P1793,SJ035,CONFIRMED,1,0,0,0,0,0,0,14420.98,14420.98,2,2,1
B1944,2025-07-20 11:37:36.952,949,142,3,13,P1136,SJ184,CANCELLED,0,1,0,0,0,0,0,12698.08,0.0,2,2,1
B1945,2025-11-03 11:37:36.952,944,524,1,9,P1507,6F207,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1946,2026-03-30 11:37:36.952,934,236,4,7,P1226,UK144,CONFIRMED,1,0,0,0,0,0,0,11196.94,11196.94,1,1,1
B1947,2025-10-22 11:37:36.952,938,331,2,30,P1319,AI126,CONFIRMED,1,0,0,0,0,0,0,2186.2,2186.2,1,1,1
B1948,2025-05-19 11:37:36.952,936,867,3,4,P1839,SJ145,CONFIRMED,1,0,0,0,0,0,0,14449.69,14449.69,2,2,1
B1949,2025-05-16 11:37:36.952,956,948,1,23,P1915,6F040,PENDING,0,0,1,0,0,0,0,14360.11,0.0,2,2,1
B1950,2025-06-15 11:37:36.952,923,190,4,22,P1181,UK049,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1951,2026-03-18 11:37:36.952,923,902,4,22,P1873,UK049,CANCELLED,0,1,0,0,0,0,0,12831.14,0.0,1,1,1
B1952,2025-10-18 11:37:36.952,950,87,2,29,P1085,AI087,CONFIRMED,1,0,0,0,0,0,0,10237.24,10237.24,1,1,1
B1953,2025-05-24 11:37:36.952,924,482,2,2,P1466,AI152,CANCELLED,0,1,0,0,0,0,0,12741.76,0.0,1,1,1
B1954,2025-11-06 11:37:36.952,948,958,3,9,P1925,SJ240,CONFIRMED,1,0,0,0,0,0,0,14524.79,14524.79,1,1,1
B1955,2025-09-14 11:37:36.952,957,54,2,18,P1052,AI212,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1956,2025-09-21 11:37:36.952,932,888,2,5,P1859,AI064,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1957,2025-06-07 11:37:36.952,953,895,1,13,P1866,6F093,CONFIRMED,1,0,0,0,0,0,0,4851.79,4851.79,1,1,1
B1958,2025-04-28 11:37:36.952,935,244,2,25,P1234,AI118,PENDING,0,0,1,0,0,0,0,2727.84,0.0,2,2,1
B1959,2025-12-19 11:37:36.952,927,993,2,7,P1958,AI172,CONFIRMED,1,0,0,0,0,0,0,17094.08,17094.08,2,2,1
B1960,2026-01-30 11:37:36.952,941,802,1,30,P1778,6F183,CANCELLED,0,1,0,0,0,0,0,14657.97,0.0,1,1,1
B1961,2025-07-15 11:37:36.952,970,823,1,24,P1798,6F200,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1962,2025-12-23 11:37:36.952,937,448,3,5,P1432,SJ077,CONFIRMED,1,0,0,0,0,0,0,30993.24,30993.24,4,4,1
B1963,2026-02-24 11:37:36.952,964,512,4,13,P1495,UK030,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1964,2025-05-21 11:37:36.952,967,1037,3,26,P1998,SJ232,PENDING,0,0,1,0,0,0,0,0.0,0.0,0,0,0
B1965,2026-01-29 11:37:36.952,965,101,1,21,P1099,6F090,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1966,2025-11-06 11:37:36.952,977,1026,4,15,P1989,UK002,CONFIRMED,1,0,0,0,0,0,0,34300.32,34300.32,3,3,1
B1967,2025-07-03 11:37:36.952,958,616,2,25,P1598,AI154,CANCELLED,0,1,0,0,0,0,0,12518.31,0.0,1,1,1
B1968,2025-10-11 11:37:36.952,943,415,1,19,P1402,6F089,CONFIRMED,1,0,0,0,0,0,0,14600.78,14600.78,1,1,1
B1969,2026-04-08 11:37:36.952,961,408,1,1,P1395,6F218,CONFIRMED,1,0,0,0,0,0,0,13598.0,13598.0,1,1,1
B1970,2025-11-26 11:37:36.952,930,543,1,19,P1526,6F241,CONFIRMED,1,0,0,0,0,0,0,4558.49,4558.49,1,1,1
B1971,2025-08-20 11:37:36.952,947,430,1,28,P1414,6F116,CONFIRMED,1,0,0,0,0,0,0,0.0,0.0,0,0,0
B1972,2025-04-18 11:37:36.952,960,972,4,7,P1938,UK199,CANCELLED,0,1,0,0,0,0,0,5458.57,0.0,1,1,1
